run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1774960486004,1.77496e+09,8,39036513,0,1965322254,0,0,1,570.516,6.91374,2
1774960486004,1.77496e+09,9,39074439,37926,2009406973,0,0,1,87.344,45.1593,2
1774960486004,1.77496e+09,9,39074439,0,2009406973,0,0,1,580.984,6.78917,2
1774960486004,1.77496e+09,10,39074439,0,2038496757,0,0,1,512.142,7.70176,2
1774960486004,1.77496e+09,10,39074439,0,2038496757,0,0,1,563.812,6.99594,2
1774960486004,1.77496e+09,10,39074439,0,2038496757,0,0,1,525.852,7.50096,2
1774960486004,1.77496e+09,11,39074439,0,2067353818,0,0,1,571.504,6.90179,2
1774960486004,1.77496e+09,11,39074439,0,2067353818,0,0,1,566.771,6.95941,2
1774960486004,1.77496e+09,13,39669549,595110,1904268388,0,5586157,1,4.43565,889.249,2
1774960486004,1.77496e+09,12,40577533,907984,1904266302,0,5586156,1,4.31177,914.797,2
1774960486004,1.77496e+09,12,40683696,106163,1934235721,0,6256493,1,34.7077,113.646,2
1774960486004,1.77496e+09,12,41513871,830175,1934235721,0,5005194,1,4.71225,837.052,2
1774960486004,1.77496e+09,4,41742207,228336,1019026124,0,0,1,16.7747,235.14,2
1774960486004,1.77496e+09,4,41742207,0,1019026124,0,0,1,598.273,6.59298,2
1774960486004,1.77496e+09,4,41742207,0,1019026124,0,0,1,547.84,7.19991,2
1774960486004,1.77496e+09,5,41742207,0,1019026124,0,0,1,586.083,6.7301,2
1774960486004,1.77496e+09,5,41742207,0,1019026124,0,0,1,589.851,6.6871,2
1774960486004,1.77496e+09,6,41742207,0,1019026124,0,0,1,563.257,7.00284,2
1774960486004,1.77496e+09,6,41742207,0,1019026124,0,0,1,596.053,6.61752,2
1774960486004,1.77496e+09,6,41742207,0,1019026124,0,0,1,556.994,7.08158,2
1774960486004,1.77496e+09,7,41742207,0,1019026124,0,0,1,594.529,6.6345,2
1774960486004,1.77496e+09,7,41742207,0,1019026124,0,0,1,603.268,6.53838,2
1774960486004,1.77496e+09,7,41742207,0,1019026124,0,0,1,12.8869,306.078,2
1774960486004,1.77496e+09,8,41745520,3313,1842081420,0,0,1,37.2479,105.896,2
1774960486004,1.77496e+09,8,41745520,0,1842081420,0,0,1,611.197,6.45356,2
1774960486004,1.77496e+09,9,41785321,39801,1887763410,0,0,1,84.8886,46.4656,2
1774960486004,1.77496e+09,9,41785321,0,1887763410,0,0,1,581.381,6.78453,2
1774960486004,1.77496e+09,9,41785321,0,1887763410,0,0,1,520.793,7.57382,2
1774960486004,1.77496e+09,10,41785321,0,1917879440,0,0,1,585.105,6.74134,2
1774960486004,1.77496e+09,10,41785321,0,1917879440,0,0,1,599.63,6.57806,2
1774960486004,1.77496e+09,11,41785321,0,1947733230,0,0,1,572.692,6.88746,2
1774960486004,1.77496e+09,11,41785321,0,1947733230,0,0,1,609.655,6.46989,2
1774960486004,1.77496e+09,12,42163658,378337,1731494302,0,10987400,0,9.10819,433.06,2
1774960486004,1.77496e+09,13,42567453,403795,1778729423,0,7031936,1,9.60273,410.758,2
1774960486004,1.77496e+09,13,43281922,714469,1809839589,0,5625548,1,5.46701,721.491,2
1774960486004,1.77496e+09,3,43759812,477890,746815063,0,0,1,8.13743,484.723,2
1774960486004,1.77496e+09,3,43759812,0,746815063,0,0,1,604.561,6.5244,2
1774960486004,1.77496e+09,3,43759812,0,746815063,0,0,1,539.408,7.31246,2
1774960486004,1.77496e+09,4,43759812,0,746815063,0,0,1,565.426,6.97598,2
1774960486004,1.77496e+09,4,43759812,0,746815063,0,0,1,534.914,7.37389,2
1774960486004,1.77496e+09,5,43759812,0,746815063,0,0,1,465.154,8.47977,2
1774960486004,1.77496e+09,5,43759812,0,746815063,0,0,1,440.954,8.94515,2
1774960486004,1.77496e+09,6,43759812,0,746815063,0,0,1,389.418,10.129,2
1774960486004,1.77496e+09,6,43759812,0,746815063,0,0,1,558.492,7.06258,2
1774960486004,1.77496e+09,6,43759812,0,746815063,0,0,1,13.2034,298.74,2
1774960486004,1.77496e+09,7,43764118,4306,554092500,0,0,1,69.7367,56.5613,2
1774960486004,1.77496e+09,7,43764118,0,554092500,0,0,1,554.621,7.11188,2
1774960486004,1.77496e+09,8,43801906,37788,1528790839,0,0,1,87.9513,44.8475,2
1774960486004,1.77496e+09,8,43801906,0,1528790839,0,0,1,560.212,7.04089,2
1774960486004,1.77496e+09,8,43801906,0,1528790839,0,0,1,523.22,7.53869,2
1774960486004,1.77496e+09,9,43801906,0,1562485955,0,0,1,565.933,6.96972,2
1774960486004,1.77496e+09,9,43801906,0,1562485955,0,0,1,564.664,6.98539,2
1774960486004,1.77496e+09,10,43802984,1078,1595807254,0,0,1,481.452,8.19271,2
1774960486004,1.77496e+09,10,43802984,0,1595807254,0,0,1,553.543,7.12573,2
1774960486004,1.77496e+09,10,44051026,248042,1595807254,0,16777216,1,12.8927,305.94,2
1774960486004,1.77496e+09,11,44179555,128529,1370525280,0,0,1,28.718,137.349,2
1774960486004,1.77496e+09,11,44179555,0,1370525280,0,0,1,466.757,8.45064,2
1774960486004,1.77496e+09,13,44427099,247544,1458622102,0,10737417,1,15.4962,254.54,2
1774960486004,1.77496e+09,13,44886855,459756,1458622102,0,8589933,1,8.4445,467.096,2
1774960486004,1.77496e+09,14,45468335,581480,1493122712,0,4123167,1,6.70405,588.361,2
1774960486004,1.77496e+09,4,45537203,68868,306365903,0,0,1,51.7959,76.1527,2
1774960486004,1.77496e+09,4,45537203,0,306365903,0,0,1,535.614,7.36425,2
1774960486004,1.77496e+09,5,45537203,0,306365903,0,0,1,466.971,8.44678,2
1774960486004,1.77496e+09,5,45537203,0,306365903,0,0,1,585.279,6.73935,2
1774960486004,1.77496e+09,5,45537203,0,306365903,0,0,1,562.956,7.00658,2
1774960486004,1.77496e+09,6,45537203,0,306365903,0,0,1,574.584,6.86479,2
1774960486004,1.77496e+09,6,45537203,0,306365903,0,0,1,565.167,6.97917,2
1774960486004,1.77496e+09,7,45537203,0,306365903,0,0,1,486.95,8.10021,2
1774960486004,1.77496e+09,7,45537203,0,306365903,0,0,1,578.555,6.81767,2
1774960486004,1.77496e+09,7,45537203,0,306365903,0,0,1,599.386,6.58073,2
1774960486004,1.77496e+09,8,45537203,0,1250147082,0,0,1,588.469,6.70281,2
1774960486004,1.77496e+09,8,45537203,0,1250147082,0,0,1,588.627,6.70101,2
1774960486004,1.77496e+09,9,45961588,424385,972932218,0,0,1,9.14659,431.659,2
1774960486004,1.77496e+09,9,45961588,0,972932218,0,0,1,585.784,6.74004,2
1774960486004,1.77496e+09,10,45997059,35471,1034442550,0,0,1,93.4258,42.2604,2
1774960486004,1.77496e+09,10,45997059,0,1034442550,0,0,1,576.859,6.84433,2
1774960486004,1.77496e+09,10,45997059,0,1034442550,0,0,1,563.549,7.00598,2
1774960486004,1.77496e+09,11,45997059,0,1074674099,0,0,1,566.383,6.97093,2
1774960486004,1.77496e+09,11,45997059,0,1074674099,0,0,1,577.696,6.83441,2
1774960486004,1.77496e+09,13,46610201,613142,1172641571,0,4344563,1,6.36352,620.444,2
1774960486004,1.77496e+09,4,46750211,140010,26866370,0,0,1,26.5516,148.7,2
1774960486004,1.77496e+09,4,46750211,0,26866370,0,0,1,455.571,8.66651,2
